price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold,day_sold,house_age,was_renovated,years_since_update,log_price,xgb_pred_log,price_pred_xgb,alpha,residual_log,id
968000,5,2.5,2900,9799,1.0,0,0,3,8,1450,1450,98004,47.6255,-122.208,2810,9687,2014,7,17,66,0,66,13.782988399316032,13.853160858154297,1038367.0522695387,0.9322329689528006,-0.0701724588382646,3472800068
557000,2,1.5,1450,3840,1.0,0,0,3,7,950,500,98117,47.684,-122.381,1450,3840,2015,4,28,78,0,78,13.230322314239944,13.147171020507812,512557.9565288049,1.086706377113273,0.0831512937321328,1232001985
1305000,5,3.5,3270,4080,2.0,0,0,3,9,2180,1090,98115,47.6754,-122.327,1410,4080,2014,7,31,14,0,14,14.081714365022162,14.001976013183594,1204981.995493407,1.08300373356669,0.0797383518385679,1257200050
640000,5,3.5,3690,11928,2.0,0,0,3,9,2540,1150,98074,47.6108,-122.06,2640,11928,2014,6,12,19,0,19,13.369225017834632,13.578802108764648,789220.3525952458,0.8109268823281678,-0.2095770909300149,8562900520
325000,2,1.0,1400,10800,1.0,0,0,4,7,1400,0,98011,47.7726,-122.21,1560,11280,2014,8,12,51,0,51,12.691583538230216,12.762579917907717,348912.7088060039,0.931465067902415,-0.0709963796774975,1524800005
749000,3,2.75,2820,5348,2.0,0,0,3,9,2820,0,98052,47.7073,-122.118,3140,5640,2014,7,9,17,0,17,13.52649559761195,13.518370628356934,742939.0457792245,1.0081580773755383,0.0081249692550162,6192410480
390000,4,2.75,1790,47250,1.0,0,0,3,7,1220,570,98045,47.5302,-121.746,1250,43791,2014,8,12,38,0,38,12.873904582205109,12.882165908813477,393235.2710535581,0.9917726834500624,-0.0082613266083697,2624089181
350000,4,2.0,2060,13400,1.0,0,2,4,8,2060,0,98166,47.4404,-122.34,1950,10370,2014,8,25,68,0,68,12.765691290604371,13.048177719116213,464248.6471242935,0.7539063434390458,-0.2824864285118398,6118600045
500000,4,2.25,2050,7201,2.0,0,0,3,8,2050,0,98033,47.7003,-122.165,1970,7350,2015,5,6,31,0,31,13.122365377402328,13.287745475769045,589920.9244997873,0.8475712239296579,-0.1653800983667146,3326059238
225000,2,1.0,830,5720,1.0,0,0,4,6,830,0,98133,47.7339,-122.339,1150,5250,2014,10,30,75,0,75,12.323860125621126,12.450536727905272,255386.3593727522,0.8810180800283016,-0.1266766022841476,6450301310
379000,4,2.5,2260,5824,2.0,0,0,3,8,2260,0,98038,47.3496,-122.042,2240,5561,2014,8,1,14,0,14,12.84529412258351,12.804381370544434,363806.94019564526,1.04176132482845,0.0409127520390768,8091670020
799000,4,2.75,3340,5677,2.0,0,0,3,9,3340,0,98052,47.709,-122.118,3240,5643,2015,3,25,14,0,14,13.591117476312084,13.691218376159668,883120.7710701769,0.9047460168236806,-0.1001008998475843,6891100330
450000,4,1.75,2390,23899,1.0,0,0,3,7,1750,640,98028,47.7557,-122.237,1840,33900,2014,7,16,76,0,76,13.017005083966255,12.98105812072754,434111.1199980317,1.0366009513924463,0.0359469632387163,4164100160
411500,3,1.0,1110,7208,1.0,0,0,3,7,1110,0,98052,47.6979,-122.124,1440,7210,2015,2,13,45,0,45,12.927566729229966,12.8457612991333,379177.1017452173,1.0852448581573408,0.081805430096665,7199360320
510000,3,3.0,1320,1012,3.0,0,0,3,8,1320,0,98117,47.6904,-122.395,1320,1536,2015,4,7,16,0,16,13.1421679654829,13.09929370880127,488596.20081641583,1.043806724546404,0.04287425668163,4442800166
1050000,4,4.0,4550,54013,1.0,0,1,4,9,2300,2250,98075,47.5964,-122.077,3540,39634,2015,4,22,36,0,36,13.864301674514206,13.82229995727539,1006811.499531902,1.0428963122572377,0.0420017172388149,524069020
312620,3,2.5,1260,11877,1.0,0,0,3,7,1260,0,98045,47.4442,-121.762,1430,9790,2014,11,13,50,0,50,12.652746873216016,12.469232559204102,260205.9511130003,1.2014329367287904,0.1835143140119157,9407100310
150000,3,1.0,1320,24684,1.0,0,0,3,7,1320,0,98168,47.4771,-122.322,1120,21214,2014,7,30,46,0,46,11.918397239722838,12.463869094848633,258814.07637756705,0.5795666221074265,-0.5454718551257951,1723049567
268000,3,2.5,1650,6684,2.0,0,0,3,7,1650,0,98031,47.4051,-122.184,1850,7048,2014,6,26,34,0,34,12.498745990829317,12.526652336120604,275584.2607546604,0.972479339952537,-0.0279063452912904,1862900040
580000,3,2.75,2660,32757,1.0,0,0,4,8,2660,0,98077,47.7649,-122.098,2720,35191,2015,4,28,50,0,50,13.270785106659046,13.358582496643066,633224.8918583095,0.9159463051079504,-0.0877973899840203,1774200190
338995,3,1.75,1320,9450,1.0,0,0,5,7,1320,0,98166,47.4557,-122.348,1320,8315,2014,9,16,82,0,82,12.733743586882944,12.604257583618164,297822.87986756954,1.1382436438420651,0.1294860032647804,1217000270
575000,2,1.75,1840,4076,1.0,0,0,3,8,1140,700,98117,47.6875,-122.393,1540,4076,2014,12,1,68,0,68,13.26212705890841,13.234139442443848,559130.2072773316,1.0283830000885588,0.0279876164645624,4443800030
310000,3,1.75,1140,8263,1.0,0,0,5,7,1140,0,98155,47.7407,-122.327,1140,6770,2014,11,17,75,0,75,12.644330802262578,12.798491477966309,361670.448538388,0.8571338942752917,-0.1541606757037303,411100020
330000,2,2.5,1310,2915,2.0,0,0,3,8,1310,0,98059,47.4911,-122.154,1310,3425,2015,4,29,26,0,26,12.706850963741102,12.554655075073242,283410.4690997734,1.1643888846033594,0.15219588866786,869700350
1550000,3,2.5,4460,26027,2.0,0,0,3,12,4460,0,98033,47.6573,-122.173,3770,26027,2014,5,21,33,0,33,14.253766134056512,14.173069953918455,1429834.4903692445,1.0840415519699231,0.0806961801380552,3892500150
958000,4,3.5,1800,6400,2.0,0,2,3,8,1800,0,98112,47.625,-122.3,1700,4736,2014,7,10,41,1,14,13.772604100793789,13.561260223388672,775496.6438716787,1.2353373900074802,0.2113438774051168,5016003146
510000,3,2.0,2350,266151,1.5,0,0,3,7,2350,0,98014,47.6609,-121.892,2270,222156,2014,12,2,42,0,42,13.1421679654829,13.12421703338623,500926.68753209146,1.018113054651989,0.017950932096669,1025079074
451000,4,1.75,1680,7800,1.0,0,0,3,7,1330,350,98008,47.6286,-122.118,1680,7210,2014,12,12,59,0,59,13.019224835777257,13.10409164428711,490946.09146846057,0.9186344648371098,-0.0848668085098527,259801140
194000,3,1.75,1260,10488,1.0,0,0,2,7,1110,150,98106,47.5417,-122.357,1540,9120,2014,8,29,73,0,73,12.175618592671356,12.48332691192627,263899.3666721127,0.7351287062429345,-0.3077083192549139,3438502668
353000,2,1.0,1100,7500,1.0,0,0,3,7,1100,0,98125,47.7235,-122.326,1920,7149,2015,4,3,74,0,74,12.77422616877261,12.796080589294434,360799.5491826951,0.9783825972056696,-0.0218544205218229,1787600190
935000,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,98115,47.6811,-122.288,1610,5191,2015,1,22,16,0,16,13.74830287778897,13.827760696411133,1012324.4787214618,0.9236169031305846,-0.0794578186221635,7974200457
350000,3,1.0,1180,7455,1.0,0,0,4,7,1180,0,98034,47.7276,-122.241,1450,8154,2014,9,26,61,0,61,12.765691290604371,12.814645767211914,367560.439954808,0.9522243472203724,-0.0489544766075429,3581000020
628000,5,2.75,2830,11795,1.0,0,0,4,7,1710,1120,98008,47.5828,-122.118,2460,10880,2014,11,21,65,0,65,13.350297037805756,13.33836841583252,620553.3161108195,1.0120000710589236,0.0119286219732366,3999200780
1535000,4,3.25,2850,4100,2.0,0,3,3,10,1820,1030,98122,47.6147,-122.285,2130,4200,2014,12,30,117,1,22,14.24404159046902,14.005030632019045,1208668.3866413722,1.2699926770364474,0.2390109584499775,4289900005
575000,3,2.75,1990,9600,1.0,0,0,3,8,1530,460,98027,47.532,-122.05,2170,10400,2015,4,29,47,0,47,13.26212705890841,13.19601345062256,538214.0339376602,1.0683482104567357,0.0661136082858515,5710600620
679000,4,2.5,3680,7236,2.0,0,0,3,10,3680,0,98038,47.3543,-122.005,3310,7180,2015,5,8,19,0,19,13.428377879293798,13.338822364807127,620835.0800546955,1.093688198064098,0.0895555144866691,5104540330
480000,3,1.5,1200,3060,1.0,0,0,4,7,1060,140,98115,47.679,-122.315,1410,3060,2015,3,27,115,0,115,13.081543466215235,13.198269844055176,539429.8299468051,0.8898284324530853,-0.1167263778399387,3658700690
650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,98008,47.6261,-122.125,2560,10004,2014,12,2,59,0,59,13.384729180332174,13.510993957519531,737478.7856405575,0.88138128534155,-0.126264777187357,686500030
710000,3,3.5,2440,3427,2.0,0,0,3,7,1990,450,98005,47.589,-122.165,2440,2601,2014,6,10,25,0,25,13.47302165746721,13.433022499084473,682161.0367066927,1.0408099580528771,0.0399991583827379,7560000070
425000,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,98103,47.6872,-122.339,1390,4732,2014,9,24,114,0,114,12.959846800844964,13.138101577758787,507930.3490478219,0.8367288955990028,-0.1782547769138265,9473200105
425000,4,1.0,1800,12485,1.0,0,0,5,7,950,850,98006,47.5729,-122.147,1290,9840,2014,7,17,70,0,70,12.959846800844964,13.05479335784912,467330.13684404944,0.9094213415597135,-0.0949465570041585,2204500550
155000,2,1.0,810,4755,1.0,0,0,3,7,810,0,98118,47.5313,-122.28,1180,4755,2014,9,16,45,0,45,11.951186847493476,12.283044815063477,216001.4037471646,0.7175879291110147,-0.3318579675700004,4006000307
1325000,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,98112,47.6331,-122.31,2470,4760,2014,10,1,119,0,119,14.096923772119156,13.950040817260742,1143998.2750918877,1.1582185295634069,0.1468829548584143,1342300265
545000,2,1.75,1660,5581,1.0,0,0,3,8,1660,0,98053,47.713,-122.033,1670,4871,2014,12,11,20,0,20,13.208542908506082,13.153928756713867,516033.4246693472,1.0561331377889205,0.0546141517922151,8682261250
1295000,5,3.5,3700,8504,2.0,0,0,3,8,2750,950,98105,47.669,-122.275,2370,6246,2014,12,9,75,1,11,14.07402202531625,13.887129783630373,1074245.220787767,1.2054975669804224,0.1868922416858787,3179100055
820000,3,1.75,2160,6272,1.0,0,0,4,8,1390,770,98115,47.6777,-122.306,1290,5376,2014,6,2,65,0,65,13.617060838751888,13.268104553222656,578447.3582256535,1.4175879418229036,0.3489562855292316,2755200110
623000,4,2.5,2710,49044,2.0,0,0,3,9,2710,0,98077,47.774,-122.08,2560,38190,2015,4,20,37,0,37,13.342303402904738,13.35617446899414,631701.9008408728,0.9862246720655906,-0.0138710660894023,7214780050
310000,5,3.0,1880,5000,1.0,0,0,3,7,1100,780,98106,47.5453,-122.363,1640,5000,2014,6,12,28,0,28,12.644330802262578,12.66830348968506,317521.35036416893,0.9763123003995082,-0.0239726874224803,3438502083
432000,3,2.0,1400,6380,1.0,0,0,4,7,700,700,98125,47.7015,-122.316,1690,5800,2015,5,1,101,0,101,12.976183182038383,13.03073024749756,456218.91751781706,0.9469138245086663,-0.0545470654591753,5101406489
827000,4,2.5,3230,12100,1.0,0,0,3,9,1870,1360,98006,47.562,-122.146,2670,10200,2014,6,26,48,0,48,13.62556118319494,13.617602348327637,820444.1586408492,1.0079906003231365,0.0079588348673027,3459600180
599000,4,2.75,2020,2750,1.0,0,0,3,8,1010,1010,98122,47.6053,-122.291,1840,4000,2014,5,28,108,1,11,13.303018546545276,13.319189071655272,608764.8997083557,0.9839594895943676,-0.0161705251099988,4278900055
805000,5,3.0,2240,18265,2.0,0,0,4,8,2240,0,98027,47.5171,-122.029,1990,18265,2015,1,26,62,0,62,13.598598798635951,13.206005096435549,543618.6434368099,1.4808174990296723,0.392593702200406,8163000020
405000,2,0.75,1160,15029,1.0,0,0,4,6,870,290,98014,47.6929,-121.87,1870,25346,2014,12,18,88,0,88,12.91164481522143,12.463459968566896,258708.2099855492,1.5654702261772917,0.4481848466545362,4045500710
587500,4,2.25,1780,6120,1.0,0,0,3,8,1310,470,98115,47.6955,-122.287,1780,6120,2014,9,24,74,0,74,13.283633227126662,13.138026237487791,507892.0828038499,1.1567417959277286,0.1456069896388694,6844703410
445000,3,2.5,1550,930,2.0,0,0,3,8,1060,490,98144,47.5857,-122.314,1550,1301,2014,8,14,19,0,19,13.005831808336865,13.003820419311523,444105.82943622506,1.0020134177588031,0.0020113890253394,1498300875
645000,3,2.5,2170,1984,2.5,0,0,3,8,2170,0,98027,47.5401,-122.027,2150,1984,2015,4,24,17,0,17,13.377007146164305,13.30087661743164,597718.3554049403,1.0791035513089229,0.0761305287326639,9268851670
1088000,5,3.75,4170,8142,2.0,0,2,3,10,4170,0,98056,47.5354,-122.181,3030,7980,2015,3,17,19,0,19,13.89985262551525,13.810483932495115,994984.9868712936,1.0934838357925278,0.0893686930201322,8672200110
340000,2,0.75,1060,48292,1.0,1,2,5,6,560,500,98070,47.4285,-122.511,750,80201,2014,9,17,78,0,78,12.73670383776449,12.924824714660645,410373.2038144865,0.8285141350352412,-0.1881208768961553,222029026
427000,3,2.5,2050,3218,3.0,0,0,3,7,2050,0,98133,47.7612,-122.344,2050,7200,2014,9,16,17,0,17,12.964541634128397,12.87689971923828,391169.8575052934,1.0915974015053596,0.0876419148901135,7276100165
418500,3,2.5,2060,4399,2.0,0,0,3,7,2060,0,98065,47.5415,-121.884,2060,4399,2014,6,4,18,0,18,12.944434558395074,12.975926399230955,431889.0838117037,0.9689987908619124,-0.0314918408358835,7853302130
227950,3,1.5,1120,11430,1.0,0,0,4,7,1120,0,98031,47.4105,-122.194,1790,8760,2014,11,13,62,0,62,12.336885972558925,12.36875343322754,235331.2050116084,0.9686348225206926,-0.0318674606686162,739500270
305000,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,98034,47.726,-122.191,1540,8400,2014,8,18,48,0,48,12.628070334272698,12.93235683441162,413475.8615867404,0.7376488649894646,-0.3042865001389234,9477200200
980000,4,2.25,2240,11034,2.0,0,0,3,8,2240,0,98004,47.5894,-122.195,2300,11550,2014,10,9,49,0,49,13.795308871054395,13.619545936584473,822040.3168512763,1.1921556399493505,0.1757629344699243,6664000030
417250,3,2.25,1606,1452,3.0,0,0,3,8,1606,0,98125,47.7175,-122.284,1516,1939,2014,5,7,16,0,16,12.941443238165906,12.96711254119873,428099.1922450664,0.9746572933525748,-0.0256693030328243,3753000010
296500,3,1.5,1580,10100,1.0,0,0,4,7,1580,0,98055,47.4423,-122.193,1650,10032,2014,12,19,64,0,64,12.599805870095512,12.483757019042969,264012.8965111636,1.1230511990820975,0.1160488510525432,3276200280
850000,5,3.5,3870,65556,2.0,0,0,3,10,3870,0,98053,47.6403,-121.992,4290,67019,2014,9,29,31,0,31,13.652992804936396,13.721250534057615,910045.0977313152,0.9340196459702887,-0.0682577291212211,2386000240
335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,98003,47.3494,-122.301,2510,7903,2014,8,11,27,0,27,12.721888795877376,12.759559631347656,347860.4792379693,0.963029777725421,-0.0376708354702817,3260800030
465000,5,1.5,1750,12491,1.0,0,0,3,6,1390,360,98033,47.6995,-122.174,1560,12473,2015,1,30,64,0,64,13.049794835104816,12.953530311584473,422323.9462775368,1.1010505184435315,0.0962645235203432,8679600100
215000,3,2.0,1470,2052,1.5,0,0,3,7,1470,0,98003,47.3084,-122.331,1390,2052,2015,2,26,39,0,39,12.278397958261774,12.190916061401367,196990.5397568741,1.0914229701860467,0.0874818968604067,9268700040
249500,2,1.75,1500,8645,1.0,0,0,4,7,1500,0,98042,47.3643,-122.115,1220,8645,2014,6,23,62,0,62,12.427218202181711,12.320560455322266,224258.7944226104,1.1125539163018203,0.1066577468594456,1795500240
760000,4,3.25,3140,3680,2.0,0,0,3,10,2310,830,98027,47.5319,-122.076,2620,2664,2014,8,22,16,0,16,13.541075028051122,13.63612461090088,835782.2690435994,0.9093277377966892,-0.0950495828497572,8562790730
850000,5,2.25,3100,97661,2.0,0,0,3,9,3100,0,98053,47.6624,-122.062,2370,53993,2015,3,24,39,0,39,13.652992804936396,13.613953590393066,817456.0076933302,1.039811307275729,0.0390392145433295,825069078
100000,2,1.0,790,6426,1.0,0,0,3,6,790,0,98178,47.4933,-122.245,1380,6946,2014,9,4,81,0,81,11.51293546492023,12.08558177947998,177296.0368839156,0.5640283999437331,-0.5726463145597513,7813200115
630000,6,3.0,2470,9328,2.0,0,0,3,8,2470,0,98007,47.6025,-122.153,2470,9454,2014,12,30,43,0,43,13.353476685668044,13.402015686035156,661333.9257441174,0.9526201144015692,-0.0485390003671124,4279600010
392000,3,1.0,1090,6125,1.0,0,0,4,6,790,300,98126,47.5343,-122.37,1050,6125,2014,8,25,80,0,80,12.879019669789754,12.703064918518066,328752.96344834194,1.1923846887591518,0.1759547512716874,9269200831
732500,3,2.5,2470,10321,2.0,0,0,3,9,2470,0,98052,47.6694,-122.141,2450,8440,2014,11,12,37,0,37,13.50421998506014,13.479076385498049,714311.9034853106,1.0254624015446825,0.0251435995620941,6421000330
579000,3,2.5,3160,286181,2.0,0,3,3,9,3160,0,98010,47.3401,-121.946,2110,94663,2015,4,17,23,0,23,13.269059483669356,13.495603561401367,726215.5745705416,0.7972839199192338,-0.2265440777320098,521079025
639500,3,1.75,2010,8072,1.0,0,0,4,8,2010,0,98052,47.6327,-122.097,2030,8055,2015,5,7,51,0,51,13.36844346372147,13.273763656616213,581730.1373248191,1.0993069792478778,0.0946798071052583,1036000610
279000,3,1.0,1010,7903,1.0,0,0,3,6,1010,0,98155,47.766,-122.32,1010,7903,2015,5,3,77,0,77,12.53897064502647,12.682260513305664,321984.0881321723,0.8665024461875656,-0.1432898682791936,3235100075
295000,4,1.75,1400,11934,1.0,0,0,3,7,1050,350,98028,47.7346,-122.244,2080,10400,2015,2,27,64,0,64,12.59473402514672,12.780238151550291,355128.6281590075,0.8306849310608517,-0.1855041264035737,3579700015
244500,2,1.75,1300,14500,1.0,0,0,3,6,650,650,98168,47.4989,-122.329,1370,12986,2014,9,24,86,0,86,12.40697467786825,12.39122486114502,240679.3205404203,1.0158745647569587,0.0157498167232308,798000145
350000,3,1.75,1320,10500,1.0,0,0,3,7,1320,0,98034,47.7267,-122.226,1310,10500,2014,10,6,59,0,59,12.765691290604371,12.786357879638672,357308.5884982442,0.9795454440964828,-0.0206665890343007,3755000090
420000,3,2.0,2330,6346,1.5,0,0,3,6,1600,730,98146,47.5135,-122.38,1380,8400,2014,8,27,91,1,11,12.948012371209098,12.976290702819824,432046.45158231386,0.9721176935068084,-0.0282783316107266,1909600115
1691000,4,3.5,4020,13515,2.0,0,0,3,11,4020,0,98004,47.6462,-122.212,3930,13515,2014,10,3,24,0,24,14.340831219246596,14.54146957397461,2066711.1599306692,0.8182081912485182,-0.2006383547280119,9808100185
319502,3,1.75,1610,38707,1.0,0,0,3,7,1610,0,98010,47.3778,-122.001,1930,45151,2015,2,24,35,0,35,12.674521942427006,12.90216827392578,401180.1195132447,0.7964053662171858,-0.2276463314987751,2322069175
330000,2,1.5,1440,11954,1.0,0,0,4,8,1440,0,98002,47.2909,-122.219,1460,9730,2015,3,23,47,0,47,12.706850963741102,12.381182670593262,238274.45815261657,1.3849575089103026,0.3256682931478405,4223400050
441750,2,1.5,1020,1060,3.0,0,0,3,8,1020,0,98103,47.6801,-122.348,1340,1415,2014,5,8,17,0,17,12.998501653903206,12.888660430908203,395797.4638072396,1.1161011385740969,0.1098412229950032,3362401763
235000,5,1.0,1500,9282,1.5,0,0,5,6,1500,0,98168,47.4702,-122.281,1520,9639,2014,9,10,59,0,59,12.367345048436391,12.417301177978516,247037.9209711548,0.9512709590340164,-0.0499561295421244,42000006
275000,4,2.0,1480,15000,1.0,0,0,4,7,1480,0,98055,47.4312,-122.196,1450,8768,2014,11,4,68,0,68,12.524530013005734,12.546547889709473,281122.0884824022,0.9782226700311902,-0.0220178767037388,3223059173
299000,2,1.5,830,1276,2.0,0,0,3,7,830,0,98122,47.6175,-122.297,1540,1484,2014,11,14,20,0,20,12.608202196848836,12.849776268005373,380702.550285716,0.7853900631230379,-0.2415740711565348,9828201361
434975,3,2.25,1590,9960,1.0,0,0,3,7,1060,530,98155,47.7742,-122.287,1860,9760,2015,4,8,49,0,49,12.983046136134975,12.831377983093262,373762.2980396447,1.1637744156684915,0.1516681530417134,3790600080
300000,3,2.5,2240,3691,2.0,0,0,3,7,2240,0,98092,47.3364,-122.169,2619,3691,2014,11,5,22,0,22,12.611541086966117,12.562963485717772,285774.97701603995,1.0497770068341623,0.0485776012483416,2111010890
1175000,4,3.5,4150,49503,2.0,0,0,3,11,4150,0,98053,47.6746,-122.018,3330,60137,2014,10,23,22,0,22,13.976779556623864,13.957818031311035,1152930.0896243306,1.019142453279939,0.0189615253128287,1025069255
370000,3,2.25,1650,4859,2.0,0,0,3,7,1650,0,98011,47.7729,-122.172,1890,5018,2014,8,21,37,0,37,12.821260987319455,12.793330192565918,359808.5679530472,1.0283245952283235,0.0279307947535389,5651010300
380000,5,3.25,3800,15500,1.0,0,0,3,7,2490,1310,98032,47.3862,-122.28,2000,13980,2015,3,12,60,0,60,12.847929163278051,12.740131378173828,341167.36662199534,1.113822824739947,0.1077977851042248,7146400040
550700,2,2.25,1190,1499,2.0,0,0,3,9,1100,90,98105,47.6666,-122.285,1430,1332,2015,2,16,21,0,21,13.218947291119632,13.21074676513672,546202.4285709612,1.0082342574726475,0.0082005259829145,2436700666
390000,2,1.0,930,3100,1.0,0,0,3,6,930,0,98144,47.5943,-122.302,1670,3800,2014,8,11,114,0,114,12.873904582205109,12.696199417114258,326503.63287707366,1.1944736925693942,0.177705165090849,6058600385
900000,3,1.5,2160,2260,2.0,0,2,5,8,1620,540,98119,47.6321,-122.371,2570,2400,2014,11,26,108,0,108,13.71015115341694,13.7694673538208,954999.701312084,0.9424086717131752,-0.0593162004038596,6169901197
300000,3,3.0,2850,9375,1.0,0,0,3,8,2240,610,98055,47.4655,-122.209,1800,9375,2015,2,23,48,0,48,12.611541086966117,12.84038543701172,377144.1618489802,0.7954517936303863,-0.2288443500456036,7222000244
436110,3,2.5,1770,1235,3.0,0,0,3,8,1600,170,98103,47.6965,-122.342,1680,1203,2014,5,2,18,0,18,12.985652077085325,12.990072250366213,438041.9528273053,0.9955895712389288,-0.0044201732808861,9267200226
425000,2,1.0,540,2500,1.0,0,0,3,5,540,0,98107,47.6729,-122.383,1290,5000,2015,4,15,120,0,120,12.959846800844964,12.701573371887209,328262.9770913687,1.2946936744612096,0.2582734289577555,2767603026
